#RfamID	RfamAlias	EMBLAccession	ExpressionRank
RF01118 	 PK-G12rRNA 	 AE017225 	 78
RF02030 	 tp2 	 CP000800 	 7164
RF01372 	 CRISPR-DR59 	 CP000800 	 7213
RF00371 	 sroE 	 CP000800 	 7351
RF02052 	 STnc630 	 CP000800 	 7382
RF00005 	 tRNA 	 CP000800 	 7671
RF00050 	 FMN 	 CP000800 	 7707
RF00005 	 tRNA 	 CP000800 	 7743
RF01372 	 CRISPR-DR59 	 CP000800 	 7766
RF00168 	 Lysine 	 CP000800 	 7969
RF00514 	 His_leader 	 CP000800 	 8140
RF00005 	 tRNA 	 CP000800 	 8255
RF00005 	 tRNA 	 CP000800 	 8301
RF00005 	 tRNA 	 CP000800 	 8326
RF00113 	 QUAD 	 CP000800 	 8352
RF00081 	 ArcZ 	 CP000800 	 8375
RF01409 	 STnc250 	 CP000800 	 8599
RF00005 	 tRNA 	 CP000800 	 8669
RF02194 	 HPnc0260 	 CP000800 	 8733
RF00005 	 tRNA 	 CP000800 	 8734
RF00005 	 tRNA 	 CP000800 	 9091
RF00630 	 P26 	 CP000800 	 9238
RF00005 	 tRNA 	 CP000800 	 9589
RF00005 	 tRNA 	 CP000800 	 9590
RF00505 	 RydC 	 CP000800 	 9672
RF00059 	 TPP 	 CP000800 	 9713
RF00128 	 GlmY_tke1 	 CP000800 	 10028
RF00124 	 IS102 	 CP000800 	 10029
RF00534 	 SgrS 	 CP000800 	 10030
RF00113 	 QUAD 	 CP000800 	 10371
RF00005 	 tRNA 	 CP000800 	 10459
RF00021 	 Spot_42 	 CP000800 	 10783
RF00005 	 tRNA 	 CP000800 	 10866
RF00169 	 Bacteria_small_SRP 	 CP000800 	 10917
RF01683 	 P6 	 CP000800 	 10968
RF01394 	 isrK 	 CP000800 	 10969
RF02064 	 STnc370 	 CP000800 	 10970
RF00083 	 GlmZ_SraJ 	 CP000800 	 11101
RF00370 	 sroD 	 CP000800 	 11277
RF00124 	 IS102 	 CP000800 	 11278
RF01794 	 sok 	 CP000800 	 11404
RF01317 	 CRISPR-DR4 	 CP000800 	 11518
RF00005 	 tRNA 	 CP000800 	 11642
RF02029 	 sraA 	 CP000800 	 11690
RF00506 	 Thr_leader 	 CP000800 	 11750
RF02057 	 STnc40 	 CP000800 	 11806
RF00005 	 tRNA 	 CP000800 	 11807
RF01068 	 mini-ykkC 	 CP000800 	 11808
RF00117 	 C0719 	 CP000800 	 11869
RF00174 	 Cobalamin 	 CP000800 	 12012
RF00005 	 tRNA 	 CP000800 	 12065
RF01695 	 C4 	 CP000800 	 12066
RF00005 	 tRNA 	 CP000800 	 12067
RF01342 	 CRISPR-DR32 	 CP000800 	 12068
RF00110 	 RybB 	 CP000800 	 12209
RF02082 	 STnc540 	 CP000800 	 12281
RF00005 	 tRNA 	 CP000800 	 12282
RF00080 	 yybP-ykoY 	 CP000800 	 12343
RF02079 	 STnc180 	 CP000800 	 12389
RF02081 	 STnc550 	 CP000800 	 12390
RF00001 	 5S_rRNA 	 CP000800 	 12391
RF01366 	 CRISPR-DR53 	 CP000800 	 12392
RF01794 	 sok 	 CP000800 	 12479
RF02111 	 IS009 	 CP000800 	 12555
RF00080 	 yybP-ykoY 	 CP000800 	 12556
RF01813 	 rdlD 	 CP000800 	 12557
RF01771 	 rnk_leader 	 CP000800 	 12558
RF00005 	 tRNA 	 CP000800 	 12722
RF00113 	 QUAD 	 CP000800 	 12723
RF01394 	 isrK 	 CP000800 	 12884
RF01695 	 C4 	 CP000800 	 12885
RF00005 	 tRNA 	 CP000800 	 12886
RF00552 	 rncO 	 CP000800 	 12887
RF00005 	 tRNA 	 CP000800 	 12970
RF01794 	 sok 	 CP000800 	 12971
RF01317 	 CRISPR-DR4 	 CP000800 	 12972
RF01989 	 SECIS_3 	 CP000800 	 13065
RF01813 	 rdlD 	 CP000800 	 13148
RF00005 	 tRNA 	 CP000800 	 13149
RF02051 	 STnc450 	 CP000800 	 13150
RF00122 	 GadY 	 CP000800 	 13246
RF00082 	 SraG 	 CP000800 	 13329
RF01832 	 ROSE_2 	 CP000800 	 13506
RF00035 	 OxyS 	 CP000800 	 13507
RF01794 	 sok 	 CP000800 	 13508
RF00112 	 CyaR_RyeE 	 CP000800 	 13611
RF01407 	 STnc560 	 CP000800 	 13716
RF01769 	 greA 	 CP000800 	 13717
RF00519 	 suhB 	 CP000800 	 13929
RF00005 	 tRNA 	 CP000800 	 14036
RF01372 	 CRISPR-DR59 	 CP000800 	 14164
RF01770 	 rimP 	 CP000800 	 14306
RF01813 	 rdlD 	 CP000800 	 14307
RF00113 	 QUAD 	 CP000800 	 14429
RF01989 	 SECIS_3 	 CP000800 	 14560
RF00005 	 tRNA 	 CP000800 	 14710
RF01988 	 SECIS_2 	 CP000800 	 14711
RF00519 	 suhB 	 CP000800 	 14857
RF00014 	 DsrA 	 CP000800 	 14858
RF01408 	 sraL 	 CP000800 	 14859
RF01372 	 CRISPR-DR59 	 CP000800 	 15016
RF01796 	 frnS 	 CP000800 	 15203
RF01356 	 CRISPR-DR28 	 CP000800 	 15204
RF00005 	 tRNA 	 CP000800 	 15205
RF00059 	 TPP 	 CP000800 	 15206
RF01859 	 Phe_leader 	 CP000800 	 15382
RF02111 	 IS009 	 CP000800 	 15758
RF01365 	 CRISPR-DR52 	 CP000800 	 15959
RF01813 	 rdlD 	 CP000800 	 15960
RF00118 	 rydB 	 CP000800 	 15961
RF00059 	 TPP 	 CP000800 	 15962
RF00005 	 tRNA 	 CP000800 	 16174
RF01356 	 CRISPR-DR28 	 CP000800 	 16175
RF00391 	 RtT 	 CP000800 	 16415
RF01705 	 Flavo-1 	 CP000800 	 16416
RF01356 	 CRISPR-DR28 	 CP000800 	 16417
RF00391 	 RtT 	 CP000800 	 16698
RF01394 	 isrK 	 CP000800 	 16699
RF02074 	 STnc240 	 CP000800 	 16700
RF00369 	 sroC 	 CP000800 	 16701
RF00368 	 sroB 	 CP000800 	 16989
RF00115 	 IS061 	 CP000800 	 17291
RF00113 	 QUAD 	 CP000800 	 17648
RF00113 	 QUAD 	 CP000800 	 17649
RF01730 	 Termite-leu 	 CP000800 	 17650
RF00005 	 tRNA 	 CP000800 	 17651
RF00005 	 tRNA 	 CP000800 	 17652
RF00519 	 suhB 	 CP000800 	 17653
RF00005 	 tRNA 	 CP000800 	 18039
RF01813 	 rdlD 	 CP000800 	 18040
RF00489 	 ctRNA_p42d 	 CP000800 	 18041
RF00005 	 tRNA 	 CP000800 	 18042
RF00005 	 tRNA 	 CP000800 	 18043
RF00512 	 Leu_leader 	 CP000800 	 18044
RF00005 	 tRNA 	 CP000800 	 18045
RF00519 	 suhB 	 CP000800 	 18502
RF02076 	 STnc100 	 CP000800 	 18503
RF01695 	 C4 	 CP000800 	 18504
RF00005 	 tRNA 	 CP000800 	 18505
RF00079 	 OmrA-B 	 CP000800 	 18506
RF00519 	 suhB 	 CP000800 	 18507
RF02060 	 STnc410 	 CP000800 	 18508
RF00519 	 suhB 	 CP000800 	 18509
RF01385 	 isrA 	 CP000800 	 18510
RF00119 	 C0299 	 CP000800 	 18997
RF00391 	 RtT 	 CP000800 	 18998
RF01695 	 C4 	 CP000800 	 18999
RF01356 	 CRISPR-DR28 	 CP000800 	 19000
RF01356 	 CRISPR-DR28 	 CP000800 	 19001
RF00113 	 QUAD 	 CP000800 	 19002
RF00079 	 OmrA-B 	 CP000800 	 19003
RF00391 	 RtT 	 CP000800 	 19004
RF02111 	 IS009 	 CP000800 	 19005
RF02076 	 STnc100 	 CP000800 	 19524
RF00513 	 Trp_leader 	 CP000800 	 19525
RF00005 	 tRNA 	 CP000800 	 19526
RF00034 	 RprA 	 CP000800 	 19527
RF01340 	 CRISPR-DR29 	 CP000800 	 19528
RF02083 	 OrzO-P 	 CP000800 	 19529
RF02111 	 IS009 	 CP000800 	 19530
RF00005 	 tRNA 	 CP000800 	 19531
RF01400 	 istR 	 CP000800 	 19532
RF00005 	 tRNA 	 CP000800 	 19533
RF00512 	 Leu_leader 	 CP000800 	 19534
RF00005 	 tRNA 	 CP000800 	 20044
RF00116 	 C0465 	 CP000800 	 20045
RF00106 	 RNAI 	 CP000800 	 20046
RF01359 	 CRISPR-DR46 	 CP000800 	 20047
RF00057 	 RyhB 	 CP000800 	 20048
RF01852 	 tRNA-Sec 	 CP000800 	 20049
RF00372 	 sroH 	 CP000800 	 20050
RF02084 	 STnc130 	 CP000800 	 20051
RF00391 	 RtT 	 CP000800 	 20440
RF00039 	 DicF 	 CP000800 	 20441
RF00121 	 MicC 	 CP000800 	 20442
RF01356 	 CRISPR-DR28 	 CP000800 	 20443
RF01356 	 CRISPR-DR28 	 CP000800 	 20444
RF00039 	 DicF 	 CP000800 	 20445
RF01356 	 CRISPR-DR28 	 CP000800 	 20446
RF01707 	 JUMPstart 	 CP000800 	 20447
RF02083 	 OrzO-P 	 CP000800 	 20448
RF01356 	 CRISPR-DR28 	 CP000800 	 20449
RF01859 	 Phe_leader 	 CP000800 	 20450
RF01730 	 Termite-leu 	 CP000800 	 20451
RF01394 	 isrK 	 CP000800 	 20452
RF01356 	 CRISPR-DR28 	 CP000800 	 20453
RF00391 	 RtT 	 CP000800 	 20454
RF02064 	 STnc370 	 CP000800 	 20455
RF00084 	 CsrC 	 CP000800 	 20456
RF02053 	 STnc430 	 CP000800 	 20457
RF00005 	 tRNA 	 CP000800 	 20458
RF01342 	 CRISPR-DR32 	 CP000800 	 20459
RF02068 	 STnc480 	 CP000800 	 20460
RF01356 	 CRISPR-DR28 	 CP000800 	 20699
RF01356 	 CRISPR-DR28 	 CP000800 	 20700
RF01356 	 CRISPR-DR28 	 CP000800 	 20701
RF01999 	 group-II-D1D4-2 	 CP000800 	 20702
RF02076 	 STnc100 	 CP000800 	 20703
RF01401 	 rseX 	 CP000800 	 20704
RF02075 	 STnc230 	 CP000800 	 20705
RF00005 	 tRNA 	 CP000800 	 20706
RF01342 	 CRISPR-DR32 	 CP000800 	 20707
RF01356 	 CRISPR-DR28 	 CP000800 	 20708
RF01118 	 PK-G12rRNA 	 U00096 	 36
RF00177 	 SSU_rRNA_bacteria 	 U00096 	 60
RF00177 	 SSU_rRNA_bacteria 	 U00096 	 62
RF00177 	 SSU_rRNA_bacteria 	 U00096 	 63
RF01118 	 PK-G12rRNA 	 U00096 	 64
RF00177 	 SSU_rRNA_bacteria 	 U00096 	 65
RF00177 	 SSU_rRNA_bacteria 	 U00096 	 68
RF01118 	 PK-G12rRNA 	 U00096 	 69
RF00177 	 SSU_rRNA_bacteria 	 U00096 	 70
RF00177 	 SSU_rRNA_bacteria 	 U00096 	 71
RF01118 	 PK-G12rRNA 	 U00096 	 91
RF01118 	 PK-G12rRNA 	 U00096 	 103
RF01118 	 PK-G12rRNA 	 U00096 	 105
RF01118 	 PK-G12rRNA 	 U00096 	 108
RF00023 	 tmRNA 	 U00096 	 247
RF01850 	 beta_tmRNA 	 U00096 	 277
RF00010 	 RNaseP_bact_a 	 U00096 	 281
RF00018 	 CsrB 	 U00096 	 283
RF00140 	 Alpha_RBS 	 U00096 	 296
RF01766 	 cspA 	 U00096 	 453
RF01409 	 STnc250 	 U00096 	 458
RF01830 	 StyR-44 	 U00096 	 530
RF01830 	 StyR-44 	 U00096 	 550
RF01830 	 StyR-44 	 U00096 	 557
RF00127 	 t44 	 U00096 	 655
RF00114 	 S15 	 U00096 	 661
RF00022 	 GcvB 	 U00096 	 690
RF01766 	 cspA 	 U00096 	 704
RF00001 	 5S_rRNA 	 U00096 	 713
RF00001 	 5S_rRNA 	 U00096 	 718
RF00001 	 5S_rRNA 	 U00096 	 725
RF01830 	 StyR-44 	 U00096 	 732
RF00001 	 5S_rRNA 	 U00096 	 739
RF00001 	 5S_rRNA 	 U00096 	 748
RF00001 	 5S_rRNA 	 U00096 	 753
RF00382 	 DnaX 	 U00096 	 789
RF00005 	 tRNA 	 U00096 	 796
RF00001 	 5S_rRNA 	 U00096 	 798
RF01830 	 StyR-44 	 U00096 	 808
RF00001 	 5S_rRNA 	 U00096 	 815
RF00013 	 6S 	 U00096 	 839
RF01830 	 StyR-44 	 U00096 	 876
RF01830 	 StyR-44 	 U00096 	 905
RF01766 	 cspA 	 U00096 	 918
RF00084 	 CsrC 	 U00096 	 1014
RF02069 	 STnc70 	 U00096 	 1033
RF00372 	 sroH 	 U00096 	 1052
RF00005 	 tRNA 	 U00096 	 1199
RF01730 	 Termite-leu 	 U00096 	 1213
RF00005 	 tRNA 	 U00096 	 1244
RF00005 	 tRNA 	 U00096 	 1255
RF00005 	 tRNA 	 U00096 	 1272
RF00005 	 tRNA 	 U00096 	 1309
RF00005 	 tRNA 	 U00096 	 1346
RF00005 	 tRNA 	 U00096 	 1351
RF00005 	 tRNA 	 U00096 	 1356
RF00005 	 tRNA 	 U00096 	 1360
RF00005 	 tRNA 	 U00096 	 1368
RF00005 	 tRNA 	 U00096 	 1385
RF01989 	 SECIS_3 	 U00096 	 1415
RF01748 	 nuoG 	 U00096 	 1433
RF00391 	 RtT 	 U00096 	 1541
RF01766 	 cspA 	 U00096 	 1595
RF00005 	 tRNA 	 U00096 	 1596
RF00005 	 tRNA 	 U00096 	 1618
RF00005 	 tRNA 	 U00096 	 1622
RF00005 	 tRNA 	 U00096 	 1685
RF00005 	 tRNA 	 U00096 	 1690
RF00005 	 tRNA 	 U00096 	 1703
RF00005 	 tRNA 	 U00096 	 1735
RF00005 	 tRNA 	 U00096 	 1754
RF00005 	 tRNA 	 U00096 	 1770
RF00005 	 tRNA 	 U00096 	 1848
RF01055 	 MOCO_RNA_motif 	 U00096 	 1965
RF01342 	 CRISPR-DR32 	 U00096 	 2104
RF00005 	 tRNA 	 U00096 	 2122
RF00005 	 tRNA 	 U00096 	 2124
RF00005 	 tRNA 	 U00096 	 2146
RF01989 	 SECIS_3 	 U00096 	 2150
RF00005 	 tRNA 	 U00096 	 2157
RF00005 	 tRNA 	 U00096 	 2167
RF00005 	 tRNA 	 U00096 	 2181
RF00005 	 tRNA 	 U00096 	 2182
RF00005 	 tRNA 	 U00096 	 2243
RF00005 	 tRNA 	 U00096 	 2250
RF00005 	 tRNA 	 U00096 	 2265
RF00005 	 tRNA 	 U00096 	 2367
RF00005 	 tRNA 	 U00096 	 2438
RF00005 	 tRNA 	 U00096 	 2589
RF00630 	 P26 	 U00096 	 2661
RF00005 	 tRNA 	 U00096 	 2696
RF00005 	 tRNA 	 U00096 	 2704
RF00005 	 tRNA 	 U00096 	 2800
RF01668 	 P10 	 U00096 	 2845
RF00005 	 tRNA 	 U00096 	 2997
RF00005 	 tRNA 	 U00096 	 3151
RF00005 	 tRNA 	 U00096 	 3152
RF01707 	 JUMPstart 	 U00096 	 3156
RF00391 	 RtT 	 U00096 	 3169
RF00040 	 rne5 	 U00096 	 3223
RF00077 	 SraB 	 U00096 	 3285
RF02031 	 tpke11 	 U00096 	 3357
RF00005 	 tRNA 	 U00096 	 3425
RF00081 	 ArcZ 	 U00096 	 3499
RF01372 	 CRISPR-DR59 	 U00096 	 3535
RF00005 	 tRNA 	 U00096 	 3635
RF00174 	 Cobalamin 	 U00096 	 3781
RF00101 	 SraC_RyeA 	 U00096 	 3855
RF00391 	 RtT 	 U00096 	 3896
RF00005 	 tRNA 	 U00096 	 3972
RF00005 	 tRNA 	 U00096 	 4093
RF00005 	 tRNA 	 U00096 	 4137
RF00005 	 tRNA 	 U00096 	 4161
RF00005 	 tRNA 	 U00096 	 4299
RF00005 	 tRNA 	 U00096 	 4314
RF01989 	 SECIS_3 	 U00096 	 4387
RF00078 	 MicA 	 U00096 	 4407
RF01988 	 SECIS_2 	 U00096 	 4408
RF01766 	 cspA 	 U00096 	 4476
RF00021 	 Spot_42 	 U00096 	 4490
RF00005 	 tRNA 	 U00096 	 4529
RF01707 	 JUMPstart 	 U00096 	 4530
RF01517 	 iscRS 	 U00096 	 4545
RF00005 	 tRNA 	 U00096 	 4577
RF01766 	 cspA 	 U00096 	 4786
RF00126 	 ryfA 	 U00096 	 4836
RF00005 	 tRNA 	 U00096 	 5053
RF00371 	 sroE 	 U00096 	 5308
RF02057 	 STnc40 	 U00096 	 5338
RF00050 	 FMN 	 U00096 	 5366
RF00005 	 tRNA 	 U00096 	 5367
RF00005 	 tRNA 	 U00096 	 5522
RF00111 	 RyeB 	 U00096 	 5653
RF00113 	 QUAD 	 U00096 	 5725
RF00082 	 SraG 	 U00096 	 5726
RF00369 	 sroC 	 U00096 	 5997
RF00005 	 tRNA 	 U00096 	 6072
RF02074 	 STnc240 	 U00096 	 6073
RF00005 	 tRNA 	 U00096 	 6248
RF00005 	 tRNA 	 U00096 	 6291
RF01794 	 sok 	 U00096 	 6334
RF00005 	 tRNA 	 U00096 	 6387
RF00005 	 tRNA 	 U00096 	 6438
RF00005 	 tRNA 	 U00096 	 6486
RF00005 	 tRNA 	 U00096 	 6773
RF00005 	 tRNA 	 U00096 	 6832
RF02052 	 STnc630 	 U00096 	 6833
RF00505 	 RydC 	 U00096 	 6949
RF01859 	 Phe_leader 	 U00096 	 6950
RF01770 	 rimP 	 U00096 	 7007
RF00558 	 L20_leader 	 U00096 	 7008
RF02029 	 sraA 	 U00096 	 7144
RF01771 	 rnk_leader 	 U00096 	 7145
RF00005 	 tRNA 	 U00096 	 7335
RF00005 	 tRNA 	 U00096 	 7400
RF00519 	 suhB 	 U00096 	 7537
RF00005 	 tRNA 	 U00096 	 7606
RF02194 	 HPnc0260 	 U00096 	 7607
RF00113 	 QUAD 	 U00096 	 7608
RF00080 	 yybP-ykoY 	 U00096 	 7666
RF00112 	 CyaR_RyeE 	 U00096 	 7667
RF01356 	 CRISPR-DR28 	 U00096 	 7736
RF00534 	 SgrS 	 U00096 	 7818
RF00128 	 GlmY_tke1 	 U00096 	 7951
RF01372 	 CRISPR-DR59 	 U00096 	 8050
RF01796 	 frnS 	 U00096 	 8125
RF00506 	 Thr_leader 	 U00096 	 8126
RF01832 	 ROSE_2 	 U00096 	 8225
RF00083 	 GlmZ_SraJ 	 U00096 	 8226
RF01754 	 radC 	 U00096 	 8326
RF00005 	 tRNA 	 U00096 	 8415
RF01068 	 mini-ykkC 	 U00096 	 8508
RF00370 	 sroD 	 U00096 	 8614
RF01056 	 Mg_sensor 	 U00096 	 8706
RF01394 	 isrK 	 U00096 	 8805
RF00005 	 tRNA 	 U00096 	 8806
RF01813 	 rdlD 	 U00096 	 8889
RF02082 	 STnc540 	 U00096 	 9002
RF02030 	 tp2 	 U00096 	 9191
RF01794 	 sok 	 U00096 	 9192
RF00005 	 tRNA 	 U00096 	 9193
RF00059 	 TPP 	 U00096 	 9194
RF01394 	 isrK 	 U00096 	 9298
RF01813 	 rdlD 	 U00096 	 9662
RF02081 	 STnc550 	 U00096 	 9663
RF00059 	 TPP 	 U00096 	 9664
RF00005 	 tRNA 	 U00096 	 9796
RF00005 	 tRNA 	 U00096 	 10042
RF01859 	 Phe_leader 	 U00096 	 10043
RF01372 	 CRISPR-DR59 	 U00096 	 10044
RF00059 	 TPP 	 U00096 	 10045
RF00005 	 tRNA 	 U00096 	 10301
RF00391 	 RtT 	 U00096 	 10458
RF00122 	 GadY 	 U00096 	 10459
RF00168 	 Lysine 	 U00096 	 10460
RF02051 	 STnc450 	 U00096 	 10461
RF00079 	 OmrA-B 	 U00096 	 10782
RF00079 	 OmrA-B 	 U00096 	 10783
RF00110 	 RybB 	 U00096 	 10784
RF00552 	 rncO 	 U00096 	 10945
RF00005 	 tRNA 	 U00096 	 10946
RF01317 	 CRISPR-DR4 	 U00096 	 10947
RF01681 	 P4 	 U00096 	 11131
RF00005 	 tRNA 	 U00096 	 11132
RF00080 	 yybP-ykoY 	 U00096 	 11301
RF01813 	 rdlD 	 U00096 	 11302
RF01407 	 STnc560 	 U00096 	 11502
RF00519 	 suhB 	 U00096 	 11503
RF00005 	 tRNA 	 U00096 	 11720
RF02060 	 STnc410 	 U00096 	 11935
RF00391 	 RtT 	 U00096 	 12190
RF00489 	 ctRNA_p42d 	 U00096 	 12191
RF02079 	 STnc180 	 U00096 	 12192
RF00391 	 RtT 	 U00096 	 12193
RF00005 	 tRNA 	 U00096 	 12194
RF00169 	 Bacteria_small_SRP 	 U00096 	 12195
RF00391 	 RtT 	 U00096 	 12196
RF01356 	 CRISPR-DR28 	 U00096 	 12452
RF01794 	 sok 	 U00096 	 12453
RF00116 	 C0465 	 U00096 	 12720
RF00113 	 QUAD 	 U00096 	 12721
RF01809 	 symR 	 U00096 	 12722
RF00005 	 tRNA 	 U00096 	 13015
RF00113 	 QUAD 	 U00096 	 13016
RF00005 	 tRNA 	 U00096 	 13017
RF00005 	 tRNA 	 U00096 	 13018
RF01365 	 CRISPR-DR52 	 U00096 	 13350
RF00391 	 RtT 	 U00096 	 13351
RF00115 	 IS061 	 U00096 	 13352
RF00128 	 GlmY_tke1 	 U00096 	 13725
RF00005 	 tRNA 	 U00096 	 13726
RF00005 	 tRNA 	 U00096 	 13727
RF01356 	 CRISPR-DR28 	 U00096 	 13728
RF02064 	 STnc370 	 U00096 	 13729
RF00014 	 DsrA 	 U00096 	 14154
RF00113 	 QUAD 	 U00096 	 14155
RF00005 	 tRNA 	 U00096 	 14156
RF00368 	 sroB 	 U00096 	 14157
RF01366 	 CRISPR-DR53 	 U00096 	 14158
RF00519 	 suhB 	 U00096 	 14654
RF00125 	 IS128 	 U00096 	 14655
RF00083 	 GlmZ_SraJ 	 U00096 	 14656
RF02111 	 IS009 	 U00096 	 14657
RF01342 	 CRISPR-DR32 	 U00096 	 14658
RF02084 	 STnc130 	 U00096 	 14659
RF00005 	 tRNA 	 U00096 	 15193
RF00124 	 IS102 	 U00096 	 15194
RF01356 	 CRISPR-DR28 	 U00096 	 15195
RF01852 	 tRNA-Sec 	 U00096 	 15196
RF01356 	 CRISPR-DR28 	 U00096 	 15197
RF00035 	 OxyS 	 U00096 	 15198
RF01372 	 CRISPR-DR59 	 U00096 	 15799
RF01342 	 CRISPR-DR32 	 U00096 	 15800
RF01400 	 istR 	 U00096 	 15801
RF01408 	 sraL 	 U00096 	 15802
RF01402 	 STnc150 	 U00096 	 16504
RF00039 	 DicF 	 U00096 	 16505
RF01813 	 rdlD 	 U00096 	 16506
RF01356 	 CRISPR-DR28 	 U00096 	 16507
RF00118 	 rydB 	 U00096 	 16508
RF00033 	 MicF 	 U00096 	 16509
RF00005 	 tRNA 	 U00096 	 16510
RF01705 	 Flavo-1 	 U00096 	 16511
RF01359 	 CRISPR-DR46 	 U00096 	 16512
RF01769 	 greA 	 U00096 	 16513
RF01372 	 CRISPR-DR59 	 U00096 	 16514
RF00512 	 Leu_leader 	 U00096 	 16515
RF00005 	 tRNA 	 U00096 	 17313
RF02111 	 IS009 	 U00096 	 17314
RF01356 	 CRISPR-DR28 	 U00096 	 17315
RF00005 	 tRNA 	 U00096 	 17316
RF01359 	 CRISPR-DR46 	 U00096 	 17317
RF01385 	 isrA 	 U00096 	 17318
RF02003 	 group-II-D1D4-4 	 U00096 	 17319
RF01057 	 SAH_riboswitch 	 U00096 	 17320
RF01794 	 sok 	 U00096 	 17321
RF00513 	 Trp_leader 	 U00096 	 18162
RF00039 	 DicF 	 U00096 	 18163
RF01730 	 Termite-leu 	 U00096 	 18164
RF00117 	 C0719 	 U00096 	 18165
RF00391 	 RtT 	 U00096 	 18166
RF00119 	 C0299 	 U00096 	 18896
RF02111 	 IS009 	 U00096 	 18897
RF01356 	 CRISPR-DR28 	 U00096 	 18898
RF02076 	 STnc100 	 U00096 	 18899
RF00034 	 RprA 	 U00096 	 18900
RF02083 	 OrzO-P 	 U00096 	 18901
RF01794 	 sok 	 U00096 	 18902
RF00057 	 RyhB 	 U00096 	 18903
RF02055 	 STnc380 	 U00096 	 18904
RF00084 	 CsrC 	 U00096 	 18905
RF02053 	 STnc430 	 U00096 	 18906
RF02068 	 STnc480 	 U00096 	 18907
RF02111 	 IS009 	 U00096 	 18908
RF02076 	 STnc100 	 U00096 	 19265
RF00039 	 DicF 	 U00096 	 19266
RF01356 	 CRISPR-DR28 	 U00096 	 19267
RF00121 	 MicC 	 U00096 	 19268
RF00238 	 ctRNA_pND324 	 U00096 	 19269
RF01401 	 rseX 	 U00096 	 19270
RF00514 	 His_leader 	 U00096 	 19271
RF01340 	 CRISPR-DR29 	 U00096 	 19272
RF01707 	 JUMPstart 	 U00096 	 19273
RF00005 	 tRNA 	 U00096 	 19274
RF01356 	 CRISPR-DR28 	 U00096 	 19275
RF01808 	 MicX 	 U00096 	 19276
RF01385 	 isrA 	 U00096 	 19277
RF00512 	 Leu_leader 	 U00096 	 19278
RF00001 	 5S_rRNA 	 CP000249 	 12
RF00001 	 5S_rRNA 	 CP000249 	 13
RF00177 	 SSU_rRNA_bacteria 	 CP000249 	 18
RF00177 	 SSU_rRNA_bacteria 	 CP000249 	 19
RF01118 	 PK-G12rRNA 	 CP000249 	 28
RF01118 	 PK-G12rRNA 	 CP000249 	 29
RF00023 	 tmRNA 	 CP000249 	 30
RF00005 	 tRNA 	 CP000249 	 33
RF00010 	 RNaseP_bact_a 	 CP000249 	 34
RF00005 	 tRNA 	 CP000249 	 37
RF00005 	 tRNA 	 CP000249 	 40
RF00005 	 tRNA 	 CP000249 	 45
RF00005 	 tRNA 	 CP000249 	 54
RF00005 	 tRNA 	 CP000249 	 79
RF00005 	 tRNA 	 CP000249 	 114
RF00005 	 tRNA 	 CP000249 	 117
RF00005 	 tRNA 	 CP000249 	 119
RF00169 	 Bacteria_small_SRP 	 CP000249 	 129
RF00023 	 tmRNA 	 CP000249 	 130
RF00005 	 tRNA 	 CP000249 	 146
RF00005 	 tRNA 	 CP000249 	 180
RF00023 	 tmRNA 	 CP000249 	 194
RF01781 	 ASdes 	 CP000249 	 207
RF00005 	 tRNA 	 CP000249 	 212
RF00005 	 tRNA 	 CP000249 	 234
RF00005 	 tRNA 	 CP000249 	 248
RF00005 	 tRNA 	 CP000249 	 272
RF00005 	 tRNA 	 CP000249 	 291
RF00005 	 tRNA 	 CP000249 	 303
RF01366 	 CRISPR-DR53 	 CP000249 	 382
RF00050 	 FMN 	 CP000249 	 394
RF00059 	 TPP 	 CP000249 	 447
RF00005 	 tRNA 	 CP000249 	 463
RF00005 	 tRNA 	 CP000249 	 523
RF00005 	 tRNA 	 CP000249 	 541
RF00005 	 tRNA 	 CP000249 	 557
RF00005 	 tRNA 	 CP000249 	 603
RF00005 	 tRNA 	 CP000249 	 622
RF00162 	 SAM 	 CP000249 	 634
RF00005 	 tRNA 	 CP000249 	 780
RF00005 	 tRNA 	 CP000249 	 801
RF00005 	 tRNA 	 CP000249 	 813
RF01340 	 CRISPR-DR29 	 CP000249 	 863
RF01372 	 CRISPR-DR59 	 CP000249 	 864
RF00005 	 tRNA 	 CP000249 	 946
RF01372 	 CRISPR-DR59 	 CP000249 	 1013
RF01340 	 CRISPR-DR29 	 CP000249 	 1014
RF00005 	 tRNA 	 CP000249 	 1039
RF00005 	 tRNA 	 CP000249 	 1040
RF01057 	 SAH_riboswitch 	 CP000249 	 1536
RF01340 	 CRISPR-DR29 	 CP000249 	 1617
RF01372 	 CRISPR-DR59 	 CP000249 	 1618
RF00005 	 tRNA 	 CP000249 	 1796
RF00005 	 tRNA 	 CP000249 	 1916
RF00005 	 tRNA 	 CP000249 	 1952
RF00005 	 tRNA 	 CP000249 	 2027
RF00059 	 TPP 	 CP000249 	 2278
RF01356 	 CRISPR-DR28 	 CP000249 	 2716
RF01998 	 group-II-D1D4-1 	 CP000249 	 2717
RF00005 	 tRNA 	 CP000249 	 2961
RF00005 	 tRNA 	 CP000249 	 2962
RF01340 	 CRISPR-DR29 	 CP000249 	 3120
RF01372 	 CRISPR-DR59 	 CP000249 	 3121
