#RfamID	RfamAlias	EMBLAccession	ExpressionRank
RF01118 	 PK-G12rRNA 	 AE017225 	 21
RF00039 	 DicF 	 CP000800 	 6742
RF01356 	 CRISPR-DR28 	 CP000800 	 6743
RF01707 	 JUMPstart 	 CP000800 	 6744
RF02083 	 OrzO-P 	 CP000800 	 6745
RF01356 	 CRISPR-DR28 	 CP000800 	 6746
RF01859 	 Phe_leader 	 CP000800 	 6747
RF01730 	 Termite-leu 	 CP000800 	 6748
RF01394 	 isrK 	 CP000800 	 6749
RF01356 	 CRISPR-DR28 	 CP000800 	 6750
RF00391 	 RtT 	 CP000800 	 6751
RF02064 	 STnc370 	 CP000800 	 6752
RF00084 	 CsrC 	 CP000800 	 6753
RF02053 	 STnc430 	 CP000800 	 6754
RF00005 	 tRNA 	 CP000800 	 6755
RF01342 	 CRISPR-DR32 	 CP000800 	 6756
RF02068 	 STnc480 	 CP000800 	 6757
RF01356 	 CRISPR-DR28 	 CP000800 	 6780
RF01356 	 CRISPR-DR28 	 CP000800 	 6781
RF01356 	 CRISPR-DR28 	 CP000800 	 6782
RF01999 	 group-II-D1D4-2 	 CP000800 	 6783
RF02076 	 STnc100 	 CP000800 	 6784
RF01401 	 rseX 	 CP000800 	 6785
RF02075 	 STnc230 	 CP000800 	 6786
RF00005 	 tRNA 	 CP000800 	 6787
RF01342 	 CRISPR-DR32 	 CP000800 	 6788
RF01356 	 CRISPR-DR28 	 CP000800 	 6789
RF01118 	 PK-G12rRNA 	 U00096 	 2
RF00177 	 SSU_rRNA_bacteria 	 U00096 	 3
RF00177 	 SSU_rRNA_bacteria 	 U00096 	 4
RF00177 	 SSU_rRNA_bacteria 	 U00096 	 5
RF01118 	 PK-G12rRNA 	 U00096 	 6
RF00177 	 SSU_rRNA_bacteria 	 U00096 	 7
RF00177 	 SSU_rRNA_bacteria 	 U00096 	 8
RF01118 	 PK-G12rRNA 	 U00096 	 9
RF00177 	 SSU_rRNA_bacteria 	 U00096 	 10
RF00177 	 SSU_rRNA_bacteria 	 U00096 	 11
RF01118 	 PK-G12rRNA 	 U00096 	 17
RF01118 	 PK-G12rRNA 	 U00096 	 19
RF01118 	 PK-G12rRNA 	 U00096 	 20
RF01118 	 PK-G12rRNA 	 U00096 	 22
RF00023 	 tmRNA 	 U00096 	 84
RF01850 	 beta_tmRNA 	 U00096 	 101
RF00010 	 RNaseP_bact_a 	 U00096 	 104
RF00018 	 CsrB 	 U00096 	 105
RF00140 	 Alpha_RBS 	 U00096 	 109
RF01766 	 cspA 	 U00096 	 164
RF01409 	 STnc250 	 U00096 	 166
RF01830 	 StyR-44 	 U00096 	 197
RF01830 	 StyR-44 	 U00096 	 201
RF01830 	 StyR-44 	 U00096 	 204
RF00127 	 t44 	 U00096 	 237
RF00114 	 S15 	 U00096 	 239
RF00022 	 GcvB 	 U00096 	 251
RF01766 	 cspA 	 U00096 	 258
RF00001 	 5S_rRNA 	 U00096 	 263
RF00001 	 5S_rRNA 	 U00096 	 265
RF00001 	 5S_rRNA 	 U00096 	 267
RF01830 	 StyR-44 	 U00096 	 273
RF00001 	 5S_rRNA 	 U00096 	 275
RF00001 	 5S_rRNA 	 U00096 	 280
RF00001 	 5S_rRNA 	 U00096 	 282
RF00382 	 DnaX 	 U00096 	 303
RF00005 	 tRNA 	 U00096 	 305
RF00001 	 5S_rRNA 	 U00096 	 307
RF01830 	 StyR-44 	 U00096 	 309
RF00001 	 5S_rRNA 	 U00096 	 312
RF00013 	 6S 	 U00096 	 321
RF01830 	 StyR-44 	 U00096 	 336
RF01830 	 StyR-44 	 U00096 	 350
RF01766 	 cspA 	 U00096 	 355
RF00084 	 CsrC 	 U00096 	 383
RF02069 	 STnc70 	 U00096 	 389
RF00372 	 sroH 	 U00096 	 400
RF00005 	 tRNA 	 U00096 	 456
RF01730 	 Termite-leu 	 U00096 	 462
RF00005 	 tRNA 	 U00096 	 471
RF00005 	 tRNA 	 U00096 	 473
RF00005 	 tRNA 	 U00096 	 481
RF00005 	 tRNA 	 U00096 	 498
RF00005 	 tRNA 	 U00096 	 509
RF00005 	 tRNA 	 U00096 	 510
RF00005 	 tRNA 	 U00096 	 515
RF00005 	 tRNA 	 U00096 	 518
RF00005 	 tRNA 	 U00096 	 520
RF00005 	 tRNA 	 U00096 	 530
RF01989 	 SECIS_3 	 U00096 	 545
RF01748 	 nuoG 	 U00096 	 555
RF00391 	 RtT 	 U00096 	 597
RF01766 	 cspA 	 U00096 	 619
RF00005 	 tRNA 	 U00096 	 620
RF00005 	 tRNA 	 U00096 	 629
RF00005 	 tRNA 	 U00096 	 632
RF00005 	 tRNA 	 U00096 	 654
RF00005 	 tRNA 	 U00096 	 657
RF00005 	 tRNA 	 U00096 	 663
RF00005 	 tRNA 	 U00096 	 675
RF00005 	 tRNA 	 U00096 	 680
RF00005 	 tRNA 	 U00096 	 684
RF00005 	 tRNA 	 U00096 	 717
RF01055 	 MOCO_RNA_motif 	 U00096 	 757
RF01342 	 CRISPR-DR32 	 U00096 	 807
RF00005 	 tRNA 	 U00096 	 814
RF00005 	 tRNA 	 U00096 	 815
RF00005 	 tRNA 	 U00096 	 824
RF01989 	 SECIS_3 	 U00096 	 827
RF00005 	 tRNA 	 U00096 	 829
RF00005 	 tRNA 	 U00096 	 834
RF00005 	 tRNA 	 U00096 	 836
RF00005 	 tRNA 	 U00096 	 837
RF00005 	 tRNA 	 U00096 	 862
RF00005 	 tRNA 	 U00096 	 865
RF00005 	 tRNA 	 U00096 	 866
RF00005 	 tRNA 	 U00096 	 894
RF00005 	 tRNA 	 U00096 	 923
RF00005 	 tRNA 	 U00096 	 983
RF00630 	 P26 	 U00096 	 1007
RF00005 	 tRNA 	 U00096 	 1018
RF00005 	 tRNA 	 U00096 	 1019
RF00005 	 tRNA 	 U00096 	 1053
RF01668 	 P10 	 U00096 	 1073
RF00005 	 tRNA 	 U00096 	 1128
RF00005 	 tRNA 	 U00096 	 1195
RF00005 	 tRNA 	 U00096 	 1196
RF01707 	 JUMPstart 	 U00096 	 1198
RF00391 	 RtT 	 U00096 	 1202
RF00040 	 rne5 	 U00096 	 1220
RF00077 	 SraB 	 U00096 	 1246
RF02031 	 tpke11 	 U00096 	 1271
RF00005 	 tRNA 	 U00096 	 1295
RF00081 	 ArcZ 	 U00096 	 1321
RF01372 	 CRISPR-DR59 	 U00096 	 1336
RF00005 	 tRNA 	 U00096 	 1364
RF00174 	 Cobalamin 	 U00096 	 1421
RF00101 	 SraC_RyeA 	 U00096 	 1446
RF00391 	 RtT 	 U00096 	 1465
RF00005 	 tRNA 	 U00096 	 1498
RF00005 	 tRNA 	 U00096 	 1533
RF00005 	 tRNA 	 U00096 	 1552
RF00005 	 tRNA 	 U00096 	 1560
RF00005 	 tRNA 	 U00096 	 1609
RF00005 	 tRNA 	 U00096 	 1613
RF01989 	 SECIS_3 	 U00096 	 1639
RF00078 	 MicA 	 U00096 	 1648
RF01988 	 SECIS_2 	 U00096 	 1649
RF01766 	 cspA 	 U00096 	 1669
RF00021 	 Spot_42 	 U00096 	 1674
RF00005 	 tRNA 	 U00096 	 1691
RF01707 	 JUMPstart 	 U00096 	 1692
RF01517 	 iscRS 	 U00096 	 1697
RF00005 	 tRNA 	 U00096 	 1707
RF01766 	 cspA 	 U00096 	 1779
RF00126 	 ryfA 	 U00096 	 1797
RF00005 	 tRNA 	 U00096 	 1891
RF00371 	 sroE 	 U00096 	 1978
RF02057 	 STnc40 	 U00096 	 1988
RF00050 	 FMN 	 U00096 	 1998
RF00005 	 tRNA 	 U00096 	 1999
RF00005 	 tRNA 	 U00096 	 2057
RF00111 	 RyeB 	 U00096 	 2099
RF00113 	 QUAD 	 U00096 	 2121
RF00082 	 SraG 	 U00096 	 2122
RF00369 	 sroC 	 U00096 	 2215
RF00005 	 tRNA 	 U00096 	 2240
RF02074 	 STnc240 	 U00096 	 2241
RF00005 	 tRNA 	 U00096 	 2296
RF00005 	 tRNA 	 U00096 	 2313
RF01794 	 sok 	 U00096 	 2329
RF00005 	 tRNA 	 U00096 	 2348
RF00005 	 tRNA 	 U00096 	 2366
RF00005 	 tRNA 	 U00096 	 2383
RF00005 	 tRNA 	 U00096 	 2485
RF00005 	 tRNA 	 U00096 	 2502
RF02052 	 STnc630 	 U00096 	 2503
RF00505 	 RydC 	 U00096 	 2541
RF01859 	 Phe_leader 	 U00096 	 2542
RF01770 	 rimP 	 U00096 	 2561
RF00558 	 L20_leader 	 U00096 	 2562
RF02029 	 sraA 	 U00096 	 2608
RF01771 	 rnk_leader 	 U00096 	 2609
RF00005 	 tRNA 	 U00096 	 2676
RF00005 	 tRNA 	 U00096 	 2698
RF00519 	 suhB 	 U00096 	 2742
RF00005 	 tRNA 	 U00096 	 2770
RF02194 	 HPnc0260 	 U00096 	 2771
RF00113 	 QUAD 	 U00096 	 2772
RF00080 	 yybP-ykoY 	 U00096 	 2803
RF00112 	 CyaR_RyeE 	 U00096 	 2804
RF01356 	 CRISPR-DR28 	 U00096 	 2829
RF00534 	 SgrS 	 U00096 	 2855
RF00128 	 GlmY_tke1 	 U00096 	 2898
RF01372 	 CRISPR-DR59 	 U00096 	 2940
RF01796 	 frnS 	 U00096 	 2963
RF00506 	 Thr_leader 	 U00096 	 2964
RF01832 	 ROSE_2 	 U00096 	 3004
RF00083 	 GlmZ_SraJ 	 U00096 	 3005
RF01754 	 radC 	 U00096 	 3036
RF00005 	 tRNA 	 U00096 	 3066
RF01068 	 mini-ykkC 	 U00096 	 3098
RF00370 	 sroD 	 U00096 	 3131
RF01056 	 Mg_sensor 	 U00096 	 3158
RF01394 	 isrK 	 U00096 	 3190
RF00005 	 tRNA 	 U00096 	 3191
RF01813 	 rdlD 	 U00096 	 3223
RF02082 	 STnc540 	 U00096 	 3261
RF02030 	 tp2 	 U00096 	 3331
RF01794 	 sok 	 U00096 	 3332
RF00005 	 tRNA 	 U00096 	 3333
RF00059 	 TPP 	 U00096 	 3334
RF01394 	 isrK 	 U00096 	 3367
RF01813 	 rdlD 	 U00096 	 3483
RF02081 	 STnc550 	 U00096 	 3484
RF00059 	 TPP 	 U00096 	 3485
RF00005 	 tRNA 	 U00096 	 3532
RF00005 	 tRNA 	 U00096 	 3632
RF01859 	 Phe_leader 	 U00096 	 3633
RF01372 	 CRISPR-DR59 	 U00096 	 3634
RF00059 	 TPP 	 U00096 	 3635
RF00005 	 tRNA 	 U00096 	 3719
RF00391 	 RtT 	 U00096 	 3774
RF00122 	 GadY 	 U00096 	 3775
RF00168 	 Lysine 	 U00096 	 3776
RF02051 	 STnc450 	 U00096 	 3777
RF00079 	 OmrA-B 	 U00096 	 3873
RF00079 	 OmrA-B 	 U00096 	 3874
RF00110 	 RybB 	 U00096 	 3875
RF00552 	 rncO 	 U00096 	 3932
RF00005 	 tRNA 	 U00096 	 3933
RF01317 	 CRISPR-DR4 	 U00096 	 3934
RF01681 	 P4 	 U00096 	 3989
RF00005 	 tRNA 	 U00096 	 3990
RF00080 	 yybP-ykoY 	 U00096 	 4046
RF01813 	 rdlD 	 U00096 	 4047
RF01407 	 STnc560 	 U00096 	 4110
RF00519 	 suhB 	 U00096 	 4111
RF00005 	 tRNA 	 U00096 	 4178
RF02060 	 STnc410 	 U00096 	 4250
RF00391 	 RtT 	 U00096 	 4330
RF00489 	 ctRNA_p42d 	 U00096 	 4331
RF02079 	 STnc180 	 U00096 	 4332
RF00391 	 RtT 	 U00096 	 4333
RF00005 	 tRNA 	 U00096 	 4334
RF00169 	 Bacteria_small_SRP 	 U00096 	 4335
RF00391 	 RtT 	 U00096 	 4336
RF01356 	 CRISPR-DR28 	 U00096 	 4413
RF01794 	 sok 	 U00096 	 4414
RF00116 	 C0465 	 U00096 	 4505
RF00113 	 QUAD 	 U00096 	 4506
RF01809 	 symR 	 U00096 	 4507
RF00005 	 tRNA 	 U00096 	 4586
RF00113 	 QUAD 	 U00096 	 4587
RF00005 	 tRNA 	 U00096 	 4588
RF00005 	 tRNA 	 U00096 	 4589
RF01365 	 CRISPR-DR52 	 U00096 	 4695
RF00391 	 RtT 	 U00096 	 4696
RF00115 	 IS061 	 U00096 	 4697
RF00128 	 GlmY_tke1 	 U00096 	 4809
RF00005 	 tRNA 	 U00096 	 4810
RF00005 	 tRNA 	 U00096 	 4811
RF01356 	 CRISPR-DR28 	 U00096 	 4812
RF02064 	 STnc370 	 U00096 	 4813
RF00014 	 DsrA 	 U00096 	 4937
RF00113 	 QUAD 	 U00096 	 4938
RF00005 	 tRNA 	 U00096 	 4939
RF00368 	 sroB 	 U00096 	 4940
RF01366 	 CRISPR-DR53 	 U00096 	 4941
RF00519 	 suhB 	 U00096 	 5097
RF00125 	 IS128 	 U00096 	 5098
RF00083 	 GlmZ_SraJ 	 U00096 	 5099
RF02111 	 IS009 	 U00096 	 5100
RF01342 	 CRISPR-DR32 	 U00096 	 5101
RF02084 	 STnc130 	 U00096 	 5102
RF00005 	 tRNA 	 U00096 	 5271
RF00124 	 IS102 	 U00096 	 5272
RF01356 	 CRISPR-DR28 	 U00096 	 5273
RF01852 	 tRNA-Sec 	 U00096 	 5274
RF01356 	 CRISPR-DR28 	 U00096 	 5275
RF00035 	 OxyS 	 U00096 	 5276
RF01372 	 CRISPR-DR59 	 U00096 	 5452
RF01342 	 CRISPR-DR32 	 U00096 	 5453
RF01400 	 istR 	 U00096 	 5454
RF01408 	 sraL 	 U00096 	 5455
RF01402 	 STnc150 	 U00096 	 5650
RF00039 	 DicF 	 U00096 	 5651
RF01813 	 rdlD 	 U00096 	 5652
RF01356 	 CRISPR-DR28 	 U00096 	 5653
RF00118 	 rydB 	 U00096 	 5654
RF00033 	 MicF 	 U00096 	 5655
RF00005 	 tRNA 	 U00096 	 5656
RF01705 	 Flavo-1 	 U00096 	 5657
RF01359 	 CRISPR-DR46 	 U00096 	 5658
RF01769 	 greA 	 U00096 	 5659
RF01372 	 CRISPR-DR59 	 U00096 	 5660
RF00512 	 Leu_leader 	 U00096 	 5661
RF00005 	 tRNA 	 U00096 	 5894
RF02111 	 IS009 	 U00096 	 5895
RF01356 	 CRISPR-DR28 	 U00096 	 5896
RF00005 	 tRNA 	 U00096 	 5897
RF01359 	 CRISPR-DR46 	 U00096 	 5898
RF01385 	 isrA 	 U00096 	 5899
RF02003 	 group-II-D1D4-4 	 U00096 	 5900
RF01057 	 SAH_riboswitch 	 U00096 	 5901
RF01794 	 sok 	 U00096 	 5902
RF00513 	 Trp_leader 	 U00096 	 6168
RF00039 	 DicF 	 U00096 	 6169
RF01730 	 Termite-leu 	 U00096 	 6170
RF00117 	 C0719 	 U00096 	 6171
RF00391 	 RtT 	 U00096 	 6172
RF00119 	 C0299 	 U00096 	 6365
RF02111 	 IS009 	 U00096 	 6366
RF01356 	 CRISPR-DR28 	 U00096 	 6367
RF02076 	 STnc100 	 U00096 	 6368
RF00034 	 RprA 	 U00096 	 6369
RF02083 	 OrzO-P 	 U00096 	 6370
RF01794 	 sok 	 U00096 	 6371
RF00057 	 RyhB 	 U00096 	 6372
RF02055 	 STnc380 	 U00096 	 6373
RF00084 	 CsrC 	 U00096 	 6374
RF02053 	 STnc430 	 U00096 	 6375
RF02068 	 STnc480 	 U00096 	 6376
RF02111 	 IS009 	 U00096 	 6377
RF02076 	 STnc100 	 U00096 	 6434
RF00039 	 DicF 	 U00096 	 6435
RF01356 	 CRISPR-DR28 	 U00096 	 6436
RF00121 	 MicC 	 U00096 	 6437
RF00238 	 ctRNA_pND324 	 U00096 	 6438
RF01401 	 rseX 	 U00096 	 6439
RF00514 	 His_leader 	 U00096 	 6440
RF01340 	 CRISPR-DR29 	 U00096 	 6441
RF01707 	 JUMPstart 	 U00096 	 6442
RF00005 	 tRNA 	 U00096 	 6443
RF01356 	 CRISPR-DR28 	 U00096 	 6444
RF01808 	 MicX 	 U00096 	 6445
RF01385 	 isrA 	 U00096 	 6446
RF00512 	 Leu_leader 	 U00096 	 6447
RF00001 	 5S_rRNA 	 CP000249 	 1
RF00001 	 5S_rRNA 	 CP000249 	 2
RF00177 	 SSU_rRNA_bacteria 	 CP000249 	 3
RF00177 	 SSU_rRNA_bacteria 	 CP000249 	 4
RF01118 	 PK-G12rRNA 	 CP000249 	 5
RF01118 	 PK-G12rRNA 	 CP000249 	 6
RF00023 	 tmRNA 	 CP000249 	 7
RF00005 	 tRNA 	 CP000249 	 9
RF00010 	 RNaseP_bact_a 	 CP000249 	 10
RF00005 	 tRNA 	 CP000249 	 12
RF00005 	 tRNA 	 CP000249 	 13
RF00005 	 tRNA 	 CP000249 	 15
RF00005 	 tRNA 	 CP000249 	 17
RF00005 	 tRNA 	 CP000249 	 25
RF00005 	 tRNA 	 CP000249 	 38
RF00005 	 tRNA 	 CP000249 	 39
RF00005 	 tRNA 	 CP000249 	 40
RF00169 	 Bacteria_small_SRP 	 CP000249 	 44
RF00023 	 tmRNA 	 CP000249 	 45
RF00005 	 tRNA 	 CP000249 	 51
RF00005 	 tRNA 	 CP000249 	 60
RF00023 	 tmRNA 	 CP000249 	 62
RF01781 	 ASdes 	 CP000249 	 64
RF00005 	 tRNA 	 CP000249 	 66
RF00005 	 tRNA 	 CP000249 	 73
RF00005 	 tRNA 	 CP000249 	 77
RF00005 	 tRNA 	 CP000249 	 83
RF00005 	 tRNA 	 CP000249 	 88
RF00005 	 tRNA 	 CP000249 	 92
RF01366 	 CRISPR-DR53 	 CP000249 	 111
RF00050 	 FMN 	 CP000249 	 114
RF00059 	 TPP 	 CP000249 	 128
RF00005 	 tRNA 	 CP000249 	 132
RF00005 	 tRNA 	 CP000249 	 146
RF00005 	 tRNA 	 CP000249 	 148
RF00005 	 tRNA 	 CP000249 	 152
RF00005 	 tRNA 	 CP000249 	 164
RF00005 	 tRNA 	 CP000249 	 168
RF00162 	 SAM 	 CP000249 	 170
RF00005 	 tRNA 	 CP000249 	 200
RF00005 	 tRNA 	 CP000249 	 203
RF00005 	 tRNA 	 CP000249 	 206
RF01340 	 CRISPR-DR29 	 CP000249 	 217
RF01372 	 CRISPR-DR59 	 CP000249 	 218
RF00005 	 tRNA 	 CP000249 	 230
RF01372 	 CRISPR-DR59 	 CP000249 	 244
RF01340 	 CRISPR-DR29 	 CP000249 	 245
RF00005 	 tRNA 	 CP000249 	 251
RF00005 	 tRNA 	 CP000249 	 252
RF01057 	 SAH_riboswitch 	 CP000249 	 371
RF01340 	 CRISPR-DR29 	 CP000249 	 382
RF01372 	 CRISPR-DR59 	 CP000249 	 383
RF00005 	 tRNA 	 CP000249 	 418
RF00005 	 tRNA 	 CP000249 	 439
RF00005 	 tRNA 	 CP000249 	 448
RF00005 	 tRNA 	 CP000249 	 472
RF00059 	 TPP 	 CP000249 	 536
RF01356 	 CRISPR-DR28 	 CP000249 	 623
RF01998 	 group-II-D1D4-1 	 CP000249 	 624
RF00005 	 tRNA 	 CP000249 	 682
RF00005 	 tRNA 	 CP000249 	 683
RF01340 	 CRISPR-DR29 	 CP000249 	 725
RF01372 	 CRISPR-DR59 	 CP000249 	 726
RF02001 	 group-II-D1D4-3 	 CP000249 	 771
RF01356 	 CRISPR-DR28 	 CP000249 	 783
RF01342 	 CRISPR-DR32 	 CP000249 	 815
RF00005 	 tRNA 	 CP000249 	 979
RF00029 	 Intron_gpII 	 CP000249 	 1003
RF01340 	 CRISPR-DR29 	 CP000249 	 1004
RF01372 	 CRISPR-DR59 	 CP000249 	 1005
RF00504 	 Glycine 	 CP000249 	 1102
RF00005 	 tRNA 	 CP000249 	 1180
RF01850 	 beta_tmRNA 	 CP000249 	 1206
RF00029 	 Intron_gpII 	 CP000249 	 1246
RF00379 	 ydaO-yuaA 	 CP000249 	 1247
RF00005 	 tRNA 	 CP000249 	 1277
RF01340 	 CRISPR-DR29 	 CP000249 	 1278
RF01372 	 CRISPR-DR59 	 CP000249 	 1279
RF00379 	 ydaO-yuaA 	 CP000249 	 1332
RF01340 	 CRISPR-DR29 	 CP000249 	 1412
RF01372 	 CRISPR-DR59 	 CP000249 	 1413
RF01356 	 CRISPR-DR28 	 CP000249 	 1414
RF00005 	 tRNA 	 CP000249 	 1472
RF01746 	 mraW 	 CP000249 	 1553
RF00379 	 ydaO-yuaA 	 CP000249 	 1554
RF01340 	 CRISPR-DR29 	 CP000249 	 1594
RF01372 	 CRISPR-DR59 	 CP000249 	 1595
RF01325 	 CRISPR-DR12 	 CP000249 	 1693
RF01750 	 pfl 	 CP000249 	 1694
RF00029 	 Intron_gpII 	 CP000249 	 1741
RF00005 	 tRNA 	 CP000249 	 1742
RF01668 	 P10 	 CP000249 	 1743
RF00005 	 tRNA 	 CP000249 	 1849
RF00029 	 Intron_gpII 	 CP000249 	 1902
RF01340 	 CRISPR-DR29 	 CP000249 	 1903
RF01372 	 CRISPR-DR59 	 CP000249 	 1904
RF01066 	 6C 	 CP000249 	 2008
RF02003 	 group-II-D1D4-4 	 CP000249 	 2069
RF02005 	 group-II-D1D4-6 	 CP000249 	 2207
RF01356 	 CRISPR-DR28 	 CP000249 	 2208
RF00005 	 tRNA 	 CP000249 	 2280
RF01356 	 CRISPR-DR28 	 CP000249 	 2281
RF01356 	 CRISPR-DR28 	 CP000249 	 2282
RF01372 	 CRISPR-DR59 	 CP000249 	 2364
RF01340 	 CRISPR-DR29 	 CP000249 	 2365
RF01688 	 Actino-pnp 	 CP000249 	 2439
RF01356 	 CRISPR-DR28 	 CP000249 	 2512
RF00005 	 tRNA 	 CP000249 	 2513
RF01066 	 6C 	 CP000249 	 2514
RF01372 	 CRISPR-DR59 	 CP000249 	 2603
RF00379 	 ydaO-yuaA 	 CP000249 	 2675
RF01356 	 CRISPR-DR28 	 CP000249 	 2732
RF01340 	 CRISPR-DR29 	 CP000249 	 2926
RF01372 	 CRISPR-DR59 	 CP000249 	 2927
RF00005 	 tRNA 	 CP000249 	 3035
RF01340 	 CRISPR-DR29 	 CP000249 	 3150
RF01340 	 CRISPR-DR29 	 CP000249 	 3243
RF01372 	 CRISPR-DR59 	 CP000249 	 3244
RF01372 	 CRISPR-DR59 	 CP000249 	 3245
RF01340 	 CRISPR-DR29 	 CP000249 	 3246
RF01340 	 CRISPR-DR29 	 CP000249 	 3426
RF01372 	 CRISPR-DR59 	 CP000249 	 3427
RF01681 	 P4 	 CP000249 	 3629
RF00029 	 Intron_gpII 	 CP000249 	 3630
RF01340 	 CRISPR-DR29 	 CP000249 	 3631
RF01372 	 CRISPR-DR59 	 CP000249 	 3632
RF01340 	 CRISPR-DR29 	 CP000249 	 3740
RF01372 	 CRISPR-DR59 	 CP000249 	 3741
RF00379 	 ydaO-yuaA 	 CP000249 	 3851
RF01372 	 CRISPR-DR59 	 CP000249 	 3852
RF01340 	 CRISPR-DR29 	 CP000249 	 3853
RF01066 	 6C 	 CP000249 	 3854
RF00174 	 Cobalamin 	 CP000249 	 4055
RF01340 	 CRISPR-DR29 	 CP000249 	 4056
RF01372 	 CRISPR-DR59 	 CP000249 	 4057
RF01372 	 CRISPR-DR59 	 CP000249 	 4157
RF01340 	 CRISPR-DR29 	 CP000249 	 4158
RF01750 	 pfl 	 CP000249 	 4269
RF01340 	 CRISPR-DR29 	 CP000249 	 4270
RF01372 	 CRISPR-DR59 	 CP000249 	 4271
RF00005 	 tRNA 	 CP000249 	 4272
RF00515 	 PyrR 	 CP000249 	 4348
RF01356 	 CRISPR-DR28 	 CP000249 	 4349
RF01372 	 CRISPR-DR59 	 CP000249 	 4447
RF01340 	 CRISPR-DR29 	 CP000249 	 4448
RF01356 	 CRISPR-DR28 	 CP000249 	 4552
RF01372 	 CRISPR-DR59 	 CP000249 	 4553
RF01340 	 CRISPR-DR29 	 CP000249 	 4554
RF01372 	 CRISPR-DR59 	 CP000249 	 4655
RF01340 	 CRISPR-DR29 	 CP000249 	 4656
RF01372 	 CRISPR-DR59 	 CP000249 	 4743
RF01340 	 CRISPR-DR29 	 CP000249 	 4744
RF01372 	 CRISPR-DR59 	 CP000249 	 4831
RF01340 	 CRISPR-DR29 	 CP000249 	 4832
RF01356 	 CRISPR-DR28 	 CP000249 	 4833
RF00029 	 Intron_gpII 	 CP000249 	 4834
RF01372 	 CRISPR-DR59 	 CP000249 	 4912
RF01340 	 CRISPR-DR29 	 CP000249 	 4913
RF01372 	 CRISPR-DR59 	 CP000249 	 4992
RF01340 	 CRISPR-DR29 	 CP000249 	 4993
RF01372 	 CRISPR-DR59 	 CP000249 	 5152
RF01340 	 CRISPR-DR29 	 CP000249 	 5153
RF01372 	 CRISPR-DR59 	 CP000249 	 5154
RF01340 	 CRISPR-DR29 	 CP000249 	 5155
RF01066 	 6C 	 CP000249 	 5156
RF01340 	 CRISPR-DR29 	 CP000249 	 5220
RF01356 	 CRISPR-DR28 	 CP000249 	 5221
RF01372 	 CRISPR-DR59 	 CP000249 	 5222
RF01340 	 CRISPR-DR29 	 CP000249 	 5223
RF01372 	 CRISPR-DR59 	 CP000249 	 5224
RF01340 	 CRISPR-DR29 	 CP000249 	 5225
RF01372 	 CRISPR-DR59 	 CP000249 	 5226
RF01340 	 CRISPR-DR29 	 CP000249 	 5227
RF01356 	 CRISPR-DR28 	 CP000249 	 5228
RF01372 	 CRISPR-DR59 	 CP000249 	 5285
RF01340 	 CRISPR-DR29 	 CP000249 	 5286
RF01356 	 CRISPR-DR28 	 CP000249 	 5287
RF01356 	 CRISPR-DR28 	 CP000249 	 5323
RF01340 	 CRISPR-DR29 	 CP000249 	 5349
RF01372 	 CRISPR-DR59 	 CP000249 	 5378
RF01340 	 CRISPR-DR29 	 CP000249 	 5379
RF01372 	 CRISPR-DR59 	 CP000249 	 5406
RF01340 	 CRISPR-DR29 	 CP000249 	 5407
RF01372 	 CRISPR-DR59 	 CP000249 	 5408
RF01340 	 CRISPR-DR29 	 CP000249 	 5409
RF01372 	 CRISPR-DR59 	 CP000249 	 5425
RF01340 	 CRISPR-DR29 	 CP000249 	 5426
RF01372 	 CRISPR-DR59 	 CP000249 	 5435
RF01340 	 CRISPR-DR29 	 CP000249 	 5436
RF00029 	 Intron_gpII 	 CP000249 	 5437
RF01372 	 CRISPR-DR59 	 CP000249 	 5446
RF01340 	 CRISPR-DR29 	 CP000249 	 5447
RF00005 	 tRNA 	 AE000511 	 1
RF00005 	 tRNA 	 AE000511 	 2
RF00005 	 tRNA 	 AE000511 	 3
RF01069 	 purD 	 AE000511 	 4
RF00005 	 tRNA 	 AE000511 	 5
RF00005 	 tRNA 	 AE000511 	 6
RF00005 	 tRNA 	 AE000511 	 7
RF00005 	 tRNA 	 AE000511 	 9
RF00005 	 tRNA 	 AE000511 	 10
RF00005 	 tRNA 	 AE000511 	 12
RF00001 	 5S_rRNA 	 AE000511 	 13
RF00001 	 5S_rRNA 	 AE000511 	 14
RF00023 	 tmRNA 	 AE000511 	 15
RF01118 	 PK-G12rRNA 	 AE000511 	 16
RF00001 	 5S_rRNA 	 AE000511 	 17
RF00005 	 tRNA 	 AE000511 	 19
RF01741 	 hopC 	 AE000511 	 20
RF00177 	 SSU_rRNA_bacteria 	 AE000511 	 21
RF00177 	 SSU_rRNA_bacteria 	 AE000511 	 22
RF01118 	 PK-G12rRNA 	 AE000511 	 24
RF00059 	 TPP 	 AE000511 	 25
RF00005 	 tRNA 	 AE000511 	 26
RF00005 	 tRNA 	 AE000511 	 27
RF00005 	 tRNA 	 AE000511 	 29
RF00005 	 tRNA 	 AE000511 	 31
RF00005 	 tRNA 	 AE000511 	 34
RF00005 	 tRNA 	 AE000511 	 37
RF00169 	 Bacteria_small_SRP 	 AE000511 	 38
RF00005 	 tRNA 	 AE000511 	 39
RF00005 	 tRNA 	 AE000511 	 41
RF00005 	 tRNA 	 AE000511 	 43
RF02269 	 HPnc0580 	 AE000511 	 45
RF02269 	 HPnc0580 	 AE000511 	 52
